run_name,mode,question_id,question,retriever_model_key,top_k,answer_relevancy,answer_similarity,faithfulness,context_precision,context_recall
rag_minilm_k10,rag,eval_0030,What is (are) benign chronic pemphigus ?,minilm,10,0.8479206700749686,0.9676671175054445,0.7857142857142857,0.9999999999,0.5555555555555556
rag_minilm_k10,rag,eval_0031,What is (are) Hashimoto's syndrome ?,minilm,10,0.773415780432139,0.8171914213064252,0.52,0.9999999999,0.125
rag_minilm_k10,rag,eval_0032,What are the symptoms of Charcot-Marie-Tooth disease type 2D ?,minilm,10,0.0,0.7878711752665501,0.5333333333333333,0.49999999995,0.7692307692307693
rag_minilm_k10,rag,eval_0033,What are the symptoms of NADH cytochrome B5 reductase deficiency ?,minilm,10,0.0,0.8266009248337433,0.2,0.9999999999,1.0
rag_minilm_k10,rag,eval_0034,What are the treatments for Dementia ?,minilm,10,0.8707989485233613,0.8209440993558406,0.47619047619047616,0.9999999999,0.6666666666666666
rag_minilm_k10,rag,eval_0035,"What are the symptoms of Ichthyosiform erythroderma, corneal involvement, deafness ?",minilm,10,0.7489239110861238,0.7991282335858485,0.2857142857142857,0.99999999995,0.6923076923076923
rag_minilm_k10,rag,eval_0036,What are the treatments for Frontal fibrosing alopecia ?,minilm,10,0.0,0.9356742953940405,0.7,0.99999999995,0.6
rag_minilm_k10,rag,eval_0037,Do you have information about Calcium,minilm,10,0.5308493925586191,0.8364225523151686,0.75,0.99999999995,0.5384615384615384
rag_minilm_k10,rag,eval_0038,Do you have information about Smokeless Tobacco,minilm,10,0.6367439349408682,0.8489171289342339,0.6923076923076923,0.9999999999,0.6666666666666666
rag_minilm_k10,rag,eval_0039,What is the outlook for Tropical Spastic Paraparesis ?,minilm,10,0.0,0.8161575501722391,0.75,0.9999999999,1.0
rag_minilm_k10,rag,eval_0040,What is (are) Parasites - Angiostrongyliasis (also known as Angiostrongylus Infection) ?,minilm,10,0.625795322647528,0.8297244168293625,0.2727272727272727,0.99999999995,1.0
rag_minilm_k10,rag,eval_0041,What are the treatments for cystic fibrosis ?,minilm,10,0.8423942664317056,0.6486635357858648,0.6666666666666666,0.49999999995,1.0
rag_minilm_k10,rag,eval_0042,What are the treatments for Leukoplakia ?,minilm,10,0.0,0.8828210149229291,0.5714285714285714,0.99999999995,0.75
rag_minilm_k10,rag,eval_0043,What causes Best vitelliform macular dystrophy ?,minilm,10,0.846212077684799,0.8676234074345173,0.3333333333333333,0.0,0.0
rag_minilm_k10,rag,eval_0044,What are the symptoms of Biotin-thiamine-responsive basal ganglia disease ?,minilm,10,0.993452701343161,0.7932467130728891,0.037037037037037035,0.49999999995,0.38461538461538464
rag_minilm_k10,rag,eval_0045,How many people are affected by X-linked thrombocytopenia ?,minilm,10,0.8140088582619761,0.9619476647432788,0.5,0.9999999999,1.0
rag_minilm_k10,rag,eval_0046,What is the outlook for Diabetic Neuropathy ?,minilm,10,0.0,0.8815070502477496,0.75,0.9999999999,1.0
rag_minilm_k10,rag,eval_0047,What are the genetic changes related to multiple sulfatase deficiency ?,minilm,10,0.8276771253239938,0.9447482221048472,0.3,0.9999999999,0.5
rag_minilm_k10,rag,eval_0048,What are the symptoms of Erythroderma lethal congenital ?,minilm,10,0.9949303727558695,0.7891073765693215,0.375,0.99999999995,0.6923076923076923
rag_minilm_k10,rag,eval_0049,What is the outlook for Lesch-Nyhan Syndrome ?,minilm,10,0.9384796465117767,0.8051855873609068,0.5,0.9999999999,1.0
rag_minilm_k10,rag,eval_0050,Is multiple system atrophy inherited ?,minilm,10,0.0,0.8206116498347732,0.6666666666666666,0.99999999995,1.0
rag_bge_small_k3,rag,eval_0001,How to prevent Diabetic Kidney Disease ?,bge_small,3,0.9001903039202124,0.8025408013096662,0.5882352941176471,0.99999999995,0.8055555555555556
rag_bge_small_k3,rag,eval_0002,What are the complications of Machado-Joseph Disease ?,bge_small,3,0.0,0.11057415893206896,0.0,0.0,0.0
rag_bge_small_k3,rag,eval_0003,What is (are) Rheumatoid Arthritis ?,bge_small,3,0.670389563649192,0.8476475888457596,0.36,0.99999999995,0.5555555555555556
rag_bge_small_k3,rag,eval_0004,Is Familial isolated hyperparathyroidism inherited ?,bge_small,3,0.9055174662577383,0.8262720005177815,0.5,0.99999999995,1.0
rag_bge_small_k3,rag,eval_0005,What are the genetic changes related to giant congenital melanocytic nevus ?,bge_small,3,0.813054476444937,0.9045632674328841,0.25,0.99999999995,0.7777777777777778
rag_bge_small_k3,rag,eval_0006,Is diastrophic dysplasia inherited ?,bge_small,3,0.9104040267151106,0.7316263038416044,0.6666666666666666,0.99999999995,1.0
rag_bge_small_k3,rag,eval_0007,Is glucose phosphate isomerase deficiency inherited ?,bge_small,3,0.9368865977076227,0.6218336631605554,0.6666666666666666,0.99999999995,1.0
rag_bge_small_k3,rag,eval_0008,What causes Chromosome 4q deletion ?,bge_small,3,0.8141547353120258,0.957997246251979,0.25,0.99999999995,0.6
rag_bge_small_k3,rag,eval_0009,What is (are) X-linked lymphoproliferative disease ?,bge_small,3,0.72951664562341,0.8936452886950346,0.3076923076923077,0.99999999995,0.5
rag_bge_small_k3,rag,eval_0010,How to prevent Lung Cancer ?,bge_small,3,0.826504262695375,0.8888232727867917,0.4166666666666667,0.99999999995,0.5
rag_bge_small_k3,rag,eval_0011,What is (are) Medicare and Continuing Care ?,bge_small,3,0.5782294608467949,0.777838280868705,0.7857142857142857,0.99999999995,0.0
rag_bge_small_k3,rag,eval_0012,What is (are) COG5-congenital disorder of glycosylation ?,bge_small,3,0.8688251416414005,0.927777694077758,0.6333333333333333,0.99999999995,0.5
rag_bge_small_k3,rag,eval_0013,What are the symptoms of Congenital myasthenic syndrome with episodic apnea ?,bge_small,3,0.9936696978673208,0.8322232862318387,0.0,0.99999999995,0.8461538461538461
rag_bge_small_k3,rag,eval_0014,What are the treatments for Immunodeficiency with hyper IgM type 1 ?,bge_small,3,0.9950334298245876,0.8352882886454109,0.75,0.99999999995,0.8333333333333334
rag_bge_small_k3,rag,eval_0015,How many people are affected by mucopolysaccharidosis type VI ?,bge_small,3,0.0,0.828179942925451,0.5,0.9999999999,1.0
rag_bge_small_k3,rag,eval_0016,What to do for Perineal Injury in Males ?,bge_small,3,0.9103298014885831,0.8406650981598996,0.3333333333333333,0.99999999995,0.6
rag_bge_small_k3,rag,eval_0017,What are the genetic changes related to sialuria ?,bge_small,3,0.7284136917680736,0.9028801780131736,0.3,0.9999999999,0.4444444444444444
rag_bge_small_k3,rag,eval_0018,what research (or clinical trials) is being done for Oropharyngeal Cancer ?,bge_small,3,0.816664764247132,0.7768388318504649,0.5833333333333334,0.99999999995,0.8823529411764706
rag_bge_small_k3,rag,eval_0019,What is (are) Pallister-Killian mosaic syndrome ?,bge_small,3,0.9043017248009758,0.9484923906037106,0.4444444444444444,0.99999999995,0.1
rag_bge_small_k3,rag,eval_0020,What are the treatments for Mucopolysaccharidosis type I ?,bge_small,3,0.9152557438551513,0.9455229437410709,0.7619047619047619,0.9999999999,0.875
rag_bge_small_k3,rag,eval_0021,what research (or clinical trials) is being done for Prostate Cancer ?,bge_small,3,0.8448254142586925,0.8299569997426407,0.42857142857142855,0.99999999995,0.8333333333333334
rag_bge_small_k3,rag,eval_0022,What are the symptoms of Heart Palpitations ?,bge_small,3,0.925655382448214,0.880432051799215,0.8421052631578947,0.99999999995,0.42857142857142855
rag_bge_small_k3,rag,eval_0023,What are the treatments for Aicardi syndrome ?,bge_small,3,0.9521626049429185,0.7225709754529501,0.75,0.0,0.5
rag_bge_small_k3,rag,eval_0024,Do you have information about Fires,bge_small,3,0.5080581273233631,0.8475887840596729,0.7727272727272727,0.9999999999,0.8235294117647058
rag_bge_small_k3,rag,eval_0025,What are the treatments for Juvenile amyotrophic lateral sclerosis ?,bge_small,3,0.0,0.967252106813917,0.5833333333333334,0.9999999999,0.7142857142857143
rag_bge_small_k3,rag,eval_0026,What causes Congenital adrenal hyperplasia ?,bge_small,3,0.0,0.9068076630249027,0.6,0.99999999995,0.6666666666666666
rag_bge_small_k3,rag,eval_0027,What to do for Gastroparesis ?,bge_small,3,0.8283708072615846,0.7812473606587036,0.5555555555555556,0.99999999995,1.0
rag_bge_small_k3,rag,eval_0028,Who is at risk for ARDS? ?,bge_small,3,0.8299837840649471,0.9008057346088523,0.6923076923076923,0.99999999995,0.6153846153846154
rag_bge_small_k3,rag,eval_0029,What is (are) deafness-dystonia-optic neuronopathy syndrome ?,bge_small,3,0.7767584333660108,0.9480201861075044,0.5789473684210527,0.9999999999,0.6923076923076923
rag_bge_small_k3,rag,eval_0030,What is (are) benign chronic pemphigus ?,bge_small,3,0.8321204508108183,0.9636374832409235,0.6875,0.99999999995,0.4444444444444444
rag_bge_small_k3,rag,eval_0031,What is (are) Hashimoto's syndrome ?,bge_small,3,0.793526406239789,0.8662072304517787,0.7777777777777778,0.99999999995,0.625
rag_bge_small_k3,rag,eval_0032,What are the symptoms of Charcot-Marie-Tooth disease type 2D ?,bge_small,3,0.0,0.8040593138590926,0.35294117647058826,0.9999999999,0.6923076923076923
rag_bge_small_k3,rag,eval_0033,What are the symptoms of NADH cytochrome B5 reductase deficiency ?,bge_small,3,0.0,0.8211327760374436,0.1875,0.9999999999,1.0
rag_bge_small_k3,rag,eval_0034,What are the treatments for Dementia ?,bge_small,3,0.8954608875518023,0.8234673482718378,0.5882352941176471,0.9999999999,0.6666666666666666
rag_bge_small_k3,rag,eval_0035,"What are the symptoms of Ichthyosiform erythroderma, corneal involvement, deafness ?",bge_small,3,0.0,0.7997223205341664,0.5,0.9999999999,0.38461538461538464
rag_bge_small_k3,rag,eval_0036,What are the treatments for Frontal fibrosing alopecia ?,bge_small,3,0.0,0.9221381468520798,0.625,0.9999999999,0.6
rag_bge_small_k3,rag,eval_0037,Do you have information about Calcium,bge_small,3,0.5291524661187167,0.842088841314568,0.5,0.99999999995,0.5384615384615384
rag_bge_small_k3,rag,eval_0038,Do you have information about Smokeless Tobacco,bge_small,3,0.6368241384913513,0.8859003569259244,0.7058823529411765,0.9999999999,0.6666666666666666
rag_bge_small_k3,rag,eval_0039,What is the outlook for Tropical Spastic Paraparesis ?,bge_small,3,0.0,0.8257329626384141,0.7777777777777778,0.9999999999,1.0
rag_bge_small_k3,rag,eval_0040,What is (are) Parasites - Angiostrongyliasis (also known as Angiostrongylus Infection) ?,bge_small,3,0.6684536581379343,0.8805144119720687,0.6923076923076923,0.99999999995,1.0
rag_bge_small_k3,rag,eval_0041,What are the treatments for cystic fibrosis ?,bge_small,3,0.9255826653378448,0.6480546222970792,0.7333333333333333,0.49999999995,1.0
rag_bge_small_k3,rag,eval_0042,What are the treatments for Leukoplakia ?,bge_small,3,0.8719921863425178,0.86890443015023,0.6,0.9999999999,0.75
rag_bge_small_k3,rag,eval_0043,What causes Best vitelliform macular dystrophy ?,bge_small,3,0.0,0.9578967957493087,0.75,0.9999999999,1.0
rag_bge_small_k3,rag,eval_0044,What are the symptoms of Biotin-thiamine-responsive basal ganglia disease ?,bge_small,3,0.9934642644246232,0.7907584630031623,0.125,0.9999999999,0.38461538461538464
rag_bge_small_k3,rag,eval_0045,How many people are affected by X-linked thrombocytopenia ?,bge_small,3,0.0,0.9764406738264096,0.5,0.9999999999,1.0
rag_bge_small_k3,rag,eval_0046,What is the outlook for Diabetic Neuropathy ?,bge_small,3,0.0,0.8845002205583571,0.75,0.9999999999,1.0
rag_bge_small_k3,rag,eval_0047,What are the genetic changes related to multiple sulfatase deficiency ?,bge_small,3,0.8276526452585591,0.9579743636223657,0.45454545454545453,0.9999999999,0.5
rag_bge_small_k3,rag,eval_0048,What are the symptoms of Erythroderma lethal congenital ?,bge_small,3,0.9949303727558695,0.8239222606119835,0.4,0.9999999999,0.6923076923076923
rag_bge_small_k3,rag,eval_0049,What is the outlook for Lesch-Nyhan Syndrome ?,bge_small,3,0.938494951700854,0.7436167146282033,0.3333333333333333,0.9999999999,1.0
rag_bge_small_k3,rag,eval_0050,Is multiple system atrophy inherited ?,bge_small,3,0.0,0.7677707346151381,0.3076923076923077,0.9999999999,1.0
rag_bge_small_k5,rag,eval_0001,How to prevent Diabetic Kidney Disease ?,bge_small,5,0.8685647743706058,0.8247787770915722,0.75,0.99999999995,0.8205128205128205
rag_bge_small_k5,rag,eval_0002,What are the complications of Machado-Joseph Disease ?,bge_small,5,0.0,0.1712938009860745,0.625,0.0,0.0
rag_bge_small_k5,rag,eval_0003,What is (are) Rheumatoid Arthritis ?,bge_small,5,0.6703570006400544,0.8203275608121363,0.6363636363636364,0.99999999995,0.5555555555555556
rag_bge_small_k5,rag,eval_0004,Is Familial isolated hyperparathyroidism inherited ?,bge_small,5,0.9055001460524359,0.9499538628932156,0.6,0.99999999995,1.0
rag_bge_small_k5,rag,eval_0005,What are the genetic changes related to giant congenital melanocytic nevus ?,bge_small,5,0.8130534620876032,0.9113464042714087,0.5,0.99999999995,0.8888888888888888
rag_bge_small_k5,rag,eval_0006,Is diastrophic dysplasia inherited ?,bge_small,5,0.9104250535795001,0.7345774720444987,0.6666666666666666,0.99999999995,1.0
rag_bge_small_k5,rag,eval_0007,Is glucose phosphate isomerase deficiency inherited ?,bge_small,5,0.9369003203806725,0.6196648595336656,0.6666666666666666,0.99999999995,1.0
rag_bge_small_k5,rag,eval_0008,What causes Chromosome 4q deletion ?,bge_small,5,0.8771968746767236,0.9666701429007967,0.36363636363636365,0.99999999995,0.6
rag_bge_small_k5,rag,eval_0009,What is (are) X-linked lymphoproliferative disease ?,bge_small,5,0.745929345575425,0.8764091196352128,0.42105263157894735,0.99999999995,1.0
rag_bge_small_k5,rag,eval_0010,How to prevent Lung Cancer ?,bge_small,5,0.7954642208176655,0.8497836515405952,0.6785714285714286,0.99999999995,0.8
rag_bge_small_k5,rag,eval_0011,What is (are) Medicare and Continuing Care ?,bge_small,5,0.6131157922479246,0.7254067963756716,0.3333333333333333,0.99999999995,0.5714285714285714
rag_bge_small_k5,rag,eval_0012,What is (are) COG5-congenital disorder of glycosylation ?,bge_small,5,0.8688429456764547,0.9246548583074378,0.9,0.99999999995,0.5
rag_bge_small_k5,rag,eval_0013,What are the symptoms of Congenital myasthenic syndrome with episodic apnea ?,bge_small,5,0.0,0.8356115752081394,0.0,0.99999999995,0.38461538461538464
rag_bge_small_k5,rag,eval_0014,What are the treatments for Immunodeficiency with hyper IgM type 1 ?,bge_small,5,0.9615293245106401,0.8479087320946856,0.6,0.99999999995,0.8333333333333334
rag_bge_small_k5,rag,eval_0015,How many people are affected by mucopolysaccharidosis type VI ?,bge_small,5,0.0,0.8281152598556297,0.5,0.9999999999,1.0
rag_bge_small_k5,rag,eval_0016,What to do for Perineal Injury in Males ?,bge_small,5,0.8754304943832462,0.8599128171184578,0.25,0.99999999995,0.6
rag_bge_small_k5,rag,eval_0017,What are the genetic changes related to sialuria ?,bge_small,5,0.775695316416875,0.8439641971728601,0.125,0.9999999999,0.4444444444444444
rag_bge_small_k5,rag,eval_0018,what research (or clinical trials) is being done for Oropharyngeal Cancer ?,bge_small,5,0.0,0.7929677210250808,0.5,0.99999999995,0.8823529411764706
rag_bge_small_k5,rag,eval_0019,What is (are) Pallister-Killian mosaic syndrome ?,bge_small,5,0.9114228771980608,0.9346185147790312,0.4117647058823529,0.99999999995,0.1
rag_bge_small_k5,rag,eval_0020,What are the treatments for Mucopolysaccharidosis type I ?,bge_small,5,0.91523251270111,0.9427027393422238,0.5454545454545454,0.9999999999,0.875
rag_bge_small_k5,rag,eval_0021,what research (or clinical trials) is being done for Prostate Cancer ?,bge_small,5,0.8133255911487235,0.8325789173419567,0.3333333333333333,0.99999999995,0.9230769230769231
rag_bge_small_k5,rag,eval_0022,What are the symptoms of Heart Palpitations ?,bge_small,5,0.925655382448214,0.8932539344445827,0.85,0.99999999995,0.42857142857142855
rag_bge_small_k5,rag,eval_0023,What are the treatments for Aicardi syndrome ?,bge_small,5,0.0,0.7253912784319605,0.7142857142857143,0.0,0.5
rag_bge_small_k5,rag,eval_0024,Do you have information about Fires,bge_small,5,0.5010991708500644,0.7634834951221698,0.6956521739130435,0.9999999999,0.6470588235294118
rag_bge_small_k5,rag,eval_0025,What are the treatments for Juvenile amyotrophic lateral sclerosis ?,bge_small,5,0.0,0.9686685114163521,0.5833333333333334,0.99999999995,0.7142857142857143
rag_bge_small_k5,rag,eval_0026,What causes Congenital adrenal hyperplasia ?,bge_small,5,0.8869255444404148,0.9148309357448798,0.6,0.99999999995,0.6666666666666666
rag_bge_small_k5,rag,eval_0027,What to do for Gastroparesis ?,bge_small,5,0.828370452276613,0.7901008631405143,0.6666666666666666,0.99999999995,1.0
rag_bge_small_k5,rag,eval_0028,Who is at risk for ARDS? ?,bge_small,5,0.8743084578562128,0.9643277450916139,0.6153846153846154,0.99999999995,0.6153846153846154
rag_bge_small_k5,rag,eval_0029,What is (are) deafness-dystonia-optic neuronopathy syndrome ?,bge_small,5,0.7777978933828414,0.9204182879011827,0.6111111111111112,0.9999999999,0.46153846153846156
rag_bge_small_k5,rag,eval_0030,What is (are) benign chronic pemphigus ?,bge_small,5,0.8343824218807158,0.9623926600070848,0.6875,0.99999999995,1.0
rag_bge_small_k5,rag,eval_0031,What is (are) Hashimoto's syndrome ?,bge_small,5,0.7509494548878736,0.8265834497364785,0.7931034482758621,0.99999999995,0.625
rag_bge_small_k5,rag,eval_0032,What are the symptoms of Charcot-Marie-Tooth disease type 2D ?,bge_small,5,0.0,0.7999185750050886,0.1111111111111111,0.9999999999,0.46153846153846156
rag_bge_small_k5,rag,eval_0033,What are the symptoms of NADH cytochrome B5 reductase deficiency ?,bge_small,5,0.9913372122255056,0.8071644781695235,0.0,0.9999999999,0.8461538461538461
rag_bge_small_k5,rag,eval_0034,What are the treatments for Dementia ?,bge_small,5,0.9554215799731346,0.7869294575752659,0.09090909090909091,0.9999999999,0.6666666666666666
rag_bge_small_k5,rag,eval_0035,"What are the symptoms of Ichthyosiform erythroderma, corneal involvement, deafness ?",bge_small,5,0.0,0.7772768390810796,0.4,0.9999999999,0.7692307692307693
rag_bge_small_k5,rag,eval_0036,What are the treatments for Frontal fibrosing alopecia ?,bge_small,5,0.0,0.9233282182688509,0.5555555555555556,0.9999999999,0.6
rag_bge_small_k5,rag,eval_0037,Do you have information about Calcium,bge_small,5,0.5266029382767577,0.8531542190580225,0.5217391304347826,0.9999999999,0.5384615384615384
rag_bge_small_k5,rag,eval_0038,Do you have information about Smokeless Tobacco,bge_small,5,0.6367264459997025,0.9125162117862479,0.6470588235294118,0.9999999999,0.6666666666666666
rag_bge_small_k5,rag,eval_0039,What is the outlook for Tropical Spastic Paraparesis ?,bge_small,5,0.877792048753583,0.8266500698547314,0.7777777777777778,0.9999999999,1.0
rag_bge_small_k5,rag,eval_0040,What is (are) Parasites - Angiostrongyliasis (also known as Angiostrongylus Infection) ?,bge_small,5,0.6543050193123061,0.8535571052572114,0.38461538461538464,0.99999999995,1.0
rag_bge_small_k5,rag,eval_0041,What are the treatments for cystic fibrosis ?,bge_small,5,0.9294251751333591,0.6245522707554623,1.0,0.49999999995,1.0
rag_bge_small_k5,rag,eval_0042,What are the treatments for Leukoplakia ?,bge_small,5,0.8719921863425178,0.9065268287715269,0.5625,0.9999999999,0.75
rag_bge_small_k5,rag,eval_0043,What causes Best vitelliform macular dystrophy ?,bge_small,5,0.0,0.9015183191599416,0.29411764705882354,0.9999999999,1.0
rag_bge_small_k5,rag,eval_0044,What are the symptoms of Biotin-thiamine-responsive basal ganglia disease ?,bge_small,5,0.9934642644246233,0.7887380253259415,0.17391304347826086,0.9999999999,0.7692307692307693
rag_bge_small_k5,rag,eval_0045,How many people are affected by X-linked thrombocytopenia ?,bge_small,5,0.0,0.9524436397195801,0.6666666666666666,0.9999999999,1.0
rag_bge_small_k5,rag,eval_0046,What is the outlook for Diabetic Neuropathy ?,bge_small,5,0.0,0.8813934281241222,0.75,0.9999999999,1.0
rag_bge_small_k5,rag,eval_0047,What are the genetic changes related to multiple sulfatase deficiency ?,bge_small,5,0.8276837124199008,0.942288439014056,0.3333333333333333,0.9999999999,0.5
rag_bge_small_k5,rag,eval_0048,What are the symptoms of Erythroderma lethal congenital ?,bge_small,5,0.9949336106668644,0.8064992509882827,0.5,0.99999999995,0.7692307692307693
rag_bge_small_k5,rag,eval_0049,What is the outlook for Lesch-Nyhan Syndrome ?,bge_small,5,0.9384796465117767,0.7432747992503821,0.3333333333333333,0.9999999999,1.0
rag_bge_small_k5,rag,eval_0050,Is multiple system atrophy inherited ?,bge_small,5,0.0,0.8146605847633919,0.8333333333333334,0.9999999999,1.0
rag_bge_small_k10,rag,eval_0001,How to prevent Diabetic Kidney Disease ?,bge_small,10,0.8690761299736849,0.8284326859546766,0.5333333333333333,0.99999999995,0.8857142857142857
rag_bge_small_k10,rag,eval_0002,What are the complications of Machado-Joseph Disease ?,bge_small,10,0.0,0.1590676565976037,0.75,0.0,0.0
rag_bge_small_k10,rag,eval_0003,What is (are) Rheumatoid Arthritis ?,bge_small,10,0.6703407749461732,0.8050463353998938,0.55,0.99999999995,0.5555555555555556
rag_bge_small_k10,rag,eval_0004,Is Familial isolated hyperparathyroidism inherited ?,bge_small,10,0.9055001460524359,0.9375078935569161,0.5,0.99999999995,1.0
rag_bge_small_k10,rag,eval_0005,What are the genetic changes related to giant congenital melanocytic nevus ?,bge_small,10,0.8130644692416938,0.9351806573371526,0.4,0.99999999995,0.8888888888888888
rag_bge_small_k10,rag,eval_0006,Is diastrophic dysplasia inherited ?,bge_small,10,0.9104245380547713,0.7334074491115266,0.6666666666666666,0.99999999995,1.0
rag_bge_small_k10,rag,eval_0007,Is glucose phosphate isomerase deficiency inherited ?,bge_small,10,0.9368621636088419,0.6218336631605554,0.6666666666666666,0.99999999995,1.0
rag_bge_small_k10,rag,eval_0008,What causes Chromosome 4q deletion ?,bge_small,10,0.8795879107683553,0.9546777891585521,0.5,0.99999999995,0.6
rag_bge_small_k10,rag,eval_0009,What is (are) X-linked lymphoproliferative disease ?,bge_small,10,0.729396227839532,0.8970356538122743,0.6666666666666666,0.99999999995,1.0
rag_bge_small_k10,rag,eval_0010,How to prevent Lung Cancer ?,bge_small,10,0.8019158110403358,0.8330472302397147,0.5294117647058824,0.99999999995,0.6363636363636364
rag_bge_small_k10,rag,eval_0011,What is (are) Medicare and Continuing Care ?,bge_small,10,0.6131365175124349,0.7466366866439893,1.0,0.99999999995,0.0
rag_bge_small_k10,rag,eval_0012,What is (are) COG5-congenital disorder of glycosylation ?,bge_small,10,0.8728332696261397,0.924806925494086,0.6585365853658537,0.99999999995,0.5
rag_bge_small_k10,rag,eval_0013,What are the symptoms of Congenital myasthenic syndrome with episodic apnea ?,bge_small,10,0.9936696978673208,0.8394163745830601,0.0,0.99999999995,1.0
rag_bge_small_k10,rag,eval_0014,What are the treatments for Immunodeficiency with hyper IgM type 1 ?,bge_small,10,0.9615514215009537,0.846084203920654,0.75,0.99999999995,0.8333333333333334
rag_bge_small_k10,rag,eval_0015,How many people are affected by mucopolysaccharidosis type VI ?,bge_small,10,0.0,0.8246498749650693,0.4,0.9999999999,1.0
rag_bge_small_k10,rag,eval_0016,What to do for Perineal Injury in Males ?,bge_small,10,0.9103564120152403,0.8662184134877774,0.25,0.99999999995,0.6
rag_bge_small_k10,rag,eval_0017,What are the genetic changes related to sialuria ?,bge_small,10,0.7757577406638982,0.8385173010824875,0.16666666666666666,0.9999999999,0.4444444444444444
rag_bge_small_k10,rag,eval_0018,what research (or clinical trials) is being done for Oropharyngeal Cancer ?,bge_small,10,0.0,0.7595886438809226,0.35294117647058826,0.99999999995,0.8823529411764706
rag_bge_small_k10,rag,eval_0019,What is (are) Pallister-Killian mosaic syndrome ?,bge_small,10,0.8941509442392349,0.9461496382747555,0.64,0.99999999995,0.1
rag_bge_small_k10,rag,eval_0020,What are the treatments for Mucopolysaccharidosis type I ?,bge_small,10,0.0,0.9484508022015569,0.5555555555555556,0.9999999999,0.875
rag_bge_small_k10,rag,eval_0021,what research (or clinical trials) is being done for Prostate Cancer ?,bge_small,10,0.7353159183747099,0.8967020716847303,0.35294117647058826,0.99999999995,0.9230769230769231
rag_bge_small_k10,rag,eval_0022,What are the symptoms of Heart Palpitations ?,bge_small,10,0.9256560481608839,0.8999898199696738,0.7272727272727273,0.99999999995,0.5714285714285714
rag_bge_small_k10,rag,eval_0023,What are the treatments for Aicardi syndrome ?,bge_small,10,0.9521582727931119,0.7109284893858429,0.7142857142857143,0.0,0.5
rag_bge_small_k10,rag,eval_0024,Do you have information about Fires,bge_small,10,0.48629425819786676,0.7927218146085995,0.7272727272727273,0.9999999999,0.8235294117647058
rag_bge_small_k10,rag,eval_0025,What are the treatments for Juvenile amyotrophic lateral sclerosis ?,bge_small,10,0.9311695585586081,0.9465854043241424,0.2,0.9999999999,0.7142857142857143
rag_bge_small_k10,rag,eval_0026,What causes Congenital adrenal hyperplasia ?,bge_small,10,0.8869255444404148,0.9159145557727767,0.5333333333333333,0.99999999995,0.8333333333333334
rag_bge_small_k10,rag,eval_0027,What to do for Gastroparesis ?,bge_small,10,0.7993723648081855,0.7781255042636049,0.5454545454545454,0.99999999995,0.9791666666666666
rag_bge_small_k10,rag,eval_0028,Who is at risk for ARDS? ?,bge_small,10,0.8327811295951081,0.9572408551155775,0.6153846153846154,0.99999999995,0.6153846153846154
rag_bge_small_k10,rag,eval_0029,What is (are) deafness-dystonia-optic neuronopathy syndrome ?,bge_small,10,0.8174892746688945,0.9283400246192385,0.5555555555555556,0.9999999999,0.5384615384615384
rag_bge_small_k10,rag,eval_0030,What is (are) benign chronic pemphigus ?,bge_small,10,0.8382638799288066,0.9238040172933456,0.6086956521739131,0.99999999995,0.375
rag_bge_small_k10,rag,eval_0031,What is (are) Hashimoto's syndrome ?,bge_small,10,0.7934620913373437,0.8632926654946991,0.6,0.99999999995,0.625
rag_bge_small_k10,rag,eval_0032,What are the symptoms of Charcot-Marie-Tooth disease type 2D ?,bge_small,10,0.0,0.8161511495086194,0.1111111111111111,0.9999999999,1.0
rag_bge_small_k10,rag,eval_0033,What are the symptoms of NADH cytochrome B5 reductase deficiency ?,bge_small,10,0.0,0.8364745866658143,0.29411764705882354,0.9999999999,1.0
rag_bge_small_k10,rag,eval_0034,What are the treatments for Dementia ?,bge_small,10,0.8707989485233613,0.7582612102596666,0.47619047619047616,0.9999999999,0.6666666666666666
rag_bge_small_k10,rag,eval_0035,"What are the symptoms of Ichthyosiform erythroderma, corneal involvement, deafness ?",bge_small,10,0.7486597022773357,0.7746708310428742,0.0,0.9999999999,0.3333333333333333
rag_bge_small_k10,rag,eval_0036,What are the treatments for Frontal fibrosing alopecia ?,bge_small,10,0.0,0.9502499707829878,0.4,0.9999999999,0.6
rag_bge_small_k10,rag,eval_0037,Do you have information about Calcium,bge_small,10,0.5486264989407296,0.8239746673310844,0.4444444444444444,0.99999999995,0.5384615384615384
rag_bge_small_k10,rag,eval_0038,Do you have information about Smokeless Tobacco,bge_small,10,0.6368337423105465,0.8874724366120089,0.9090909090909091,0.9999999999,0.6666666666666666
rag_bge_small_k10,rag,eval_0039,What is the outlook for Tropical Spastic Paraparesis ?,bge_small,10,0.8938591400604438,0.8157837251331216,0.75,0.9999999999,1.0
rag_bge_small_k10,rag,eval_0040,What is (are) Parasites - Angiostrongyliasis (also known as Angiostrongylus Infection) ?,bge_small,10,0.6327864811176067,0.8448662042801867,0.5,0.99999999995,1.0
rag_bge_small_k10,rag,eval_0041,What are the treatments for cystic fibrosis ?,bge_small,10,0.8133884721565258,0.6368678792437568,0.7272727272727273,0.49999999995,1.0
rag_bge_small_k10,rag,eval_0042,What are the treatments for Leukoplakia ?,bge_small,10,0.8719787043367142,0.8741930091797047,0.7,0.9999999999,0.75
